;Unnamed: 0;Value;tweet;cleaning;tweet_tokens;tweet_stopwords;normalization;text_stemming;category
3279;3279;Positif;Aneh. Di PL maupun WA Kemkes, sudah terdata diriku sudah tervaksinasi dua dosis + keluar sertifikat.  Tetapi, sampai sekarang, status masih kuning... @PLindungi  https://t.co/bGy5oqlce7;aneh di pl maupun wa kemkes sudah terdata diriku sudah tervaksinasi dua dosis keluar sertifikat tetapi sampai sekarang status masih kuning;['aneh', 'di', 'pl', 'maupun', 'wa', 'kemkes', 'sudah', 'terdata', 'diriku', 'sudah', 'tervaksinasi', 'dua', 'dosis', 'keluar', 'sertifikat', 'tetapi', 'sampai', 'sekarang', 'status', 'masih', 'kuning'];['aneh', 'kemkes', 'terdata', 'diriku', 'tervaksinasi', 'dosis', 'sertifikat', 'status', 'kuning'];aneh kemkes terdata diriku tervaksinasi dosis sertifikat status kuning;aneh kemkes data diri vaksinasi dosis sertifikat status kuning;1
3280;3280;Positif;@Benk299120211 kec kebonjeruk,sertifikat tahap1 dah ada lah, dah valid di pedulilindungi;kec kebonjeruksertifikat tahap dah ada lah dah valid di pedulilindungi;['kec', 'kebonjeruksertifikat', 'tahap', 'dah', 'ada', 'lah', 'dah', 'valid', 'di', 'pedulilindungi'];['kec', 'kebonjeruksertifikat', 'tahap', 'valid', 'pedulilindungi'];kec kebonjeruksertifikat tahap valid pedulilindungi;kec kebonjeruksertifikat tahap valid pedulilindungi;1
3281;3281;Positif;@kostanalter Cek di apk peduli lindungi aja.. Disana lengkap info vaksin dkk.;cek di apk peduli lindungi aja disana lengkap info vaksin dkk;['cek', 'di', 'apk', 'peduli', 'lindungi', 'aja', 'disana', 'lengkap', 'info', 'vaksin', 'dkk'];['cek', 'apk', 'peduli', 'lindungi', 'disana', 'lengkap', 'info', 'vaksin', 'dkk'];cek apk peduli lindungi disana lengkap info vaksin dkk;cek apk peduli lindung sana lengkap info vaksin dkk;1
3282;3282;Positif;ð ada yg tau ga knp aku klo scan QR code di peduli lindungi masih merah pdhl udh vaksin pertama dan udh muncul setifikat vaksin nya di peduli lindungi?;ada yg tau ga knp aku klo scan qr code di peduli lindungi masih merah pdhl udh vaksin pertama dan udh muncul setifikat vaksin nya di peduli lindungi;['ada', 'yg', 'tau', 'ga', 'knp', 'aku', 'klo', 'scan', 'qr', 'code', 'di', 'peduli', 'lindungi', 'masih', 'merah', 'pdhl', 'udh', 'vaksin', 'pertama', 'dan', 'udh', 'muncul', 'setifikat', 'vaksin', 'nya', 'di', 'peduli', 'lindungi'];['knp', 'scan', 'qr', 'code', 'peduli', 'lindungi', 'merah', 'pdhl', 'udh', 'vaksin', 'udh', 'muncul', 'setifikat', 'vaksin', 'peduli', 'lindungi'];kenapa scan qr code peduli lindungi merah padahal sudah vaksin sudah muncul setifikat vaksin peduli lindungi;kenapa scan qr code peduli lindung merah padahal sudah vaksin sudah muncul setifikat vaksin peduli lindung;1
3283;3283;Positif;Masuk Taman Sukowati Sragen Wajib Skrining PeduliLindungi  https://t.co/egYjMfDwYt  https://t.co/43OcnL6gzI;masuk taman sukowati sragen wajib skrining pedulilindungi;['masuk', 'taman', 'sukowati', 'sragen', 'wajib', 'skrining', 'pedulilindungi'];['taman', 'sukowati', 'sragen', 'wajib', 'skrining', 'pedulilindungi'];taman sukowati sragen wajib skrining pedulilindungi;taman sukowati sragen wajib skrining pedulilindungi;1
3284;3284;Positif;@parlinburman84 @evalez_fr Peduli lindungi?ga pake sayah soale blm di paksinð;fr peduli lindungiga pake sayah soale blm di paksin;['fr', 'peduli', 'lindungiga', 'pake', 'sayah', 'soale', 'blm', 'di', 'paksin'];['fr', 'peduli', 'lindungiga', 'pake', 'sayah', 'soale', 'paksin'];fr peduli lindungiga pakai sayah soale paksin;fr peduli lindungiga pakai sayah soale paksin;1
3285;3285;Positif;Udh gitu sekarang kaga usah tuh scan peduli lindungi lg yhaaa;udh gitu sekarang kaga usah tuh scan peduli lindungi lg yhaaa;['udh', 'gitu', 'sekarang', 'kaga', 'usah', 'tuh', 'scan', 'peduli', 'lindungi', 'lg', 'yhaaa'];['udh', 'kaga', 'scan', 'peduli', 'lindungi', 'yhaaa'];sudah kagak scan peduli lindungi ya;sudah kagak scan peduli lindung ya;1
3286;3286;Positif;status vaksinasi Covid-19 melalui aplikasi Jaki, PeduliLindungi, dan/atau sertifikat vaksin yang dikeluarkan oleh lembaga yang berwenang.;status vaksinasi covid melalui aplikasi jaki pedulilindungi danatau sertifikat vaksin yang dikeluarkan oleh lembaga yang berwenang;['status', 'vaksinasi', 'covid', 'melalui', 'aplikasi', 'jaki', 'pedulilindungi', 'danatau', 'sertifikat', 'vaksin', 'yang', 'dikeluarkan', 'oleh', 'lembaga', 'yang', 'berwenang'];['status', 'vaksinasi', 'covid', 'aplikasi', 'jaki', 'pedulilindungi', 'danatau', 'sertifikat', 'vaksin', 'dikeluarkan', 'lembaga', 'berwenang'];status vaksinasi covid aplikasi jaki pedulilindungi danatau sertifikat vaksin dikeluarkan lembaga berwenang;status vaksinasi covid aplikasi jaki pedulilindungi danatau sertifikat vaksin keluar lembaga wenang;1
3287;3287;Positif;vaksinasi ga bisa menghentikan pandemi. cuma pedulilindungi yang bisa. ððððð  https://t.co/cZfIhfmSMO;vaksinasi ga bisa menghentikan pandemi cuma pedulilindungi yang bisa;['vaksinasi', 'ga', 'bisa', 'menghentikan', 'pandemi', 'cuma', 'pedulilindungi', 'yang', 'bisa'];['vaksinasi', 'menghentikan', 'pandemi', 'pedulilindungi'];vaksinasi menghentikan pandemi pedulilindungi;vaksinasi henti pandemi pedulilindungi;1
3288;3288;Positif;@FunJunkies Papa mamaku pertamakali ke mall berduaan aja.... 74th dan 70th, dibantu installin app peduli lindungi sama bpk satpam Gandaria city.....;papa mamaku pertamakali ke mall berduaan aja th dan th dibantu installin app peduli lindungi sama bpk satpam gandaria city;['papa', 'mamaku', 'pertamakali', 'ke', 'mall', 'berduaan', 'aja', 'th', 'dan', 'th', 'dibantu', 'installin', 'app', 'peduli', 'lindungi', 'sama', 'bpk', 'satpam', 'gandaria', 'city'];['papa', 'mamaku', 'pertamakali', 'mall', 'berduaan', 'dibantu', 'installin', 'app', 'peduli', 'lindungi', 'bpk', 'satpam', 'gandaria', 'city'];papa mamaku pertamakali mall berduaan dibantu installin app peduli lindungi bpk satpam gandaria city;papa mama pertamakali mall dua bantu installin app peduli lindung bpk satpam gandaria city;1
3289;3289;Positif;ui nya peduli lindungi yang baru keren sii  https://t.co/j5A1RoBXeV;ui nya peduli lindungi yang baru keren sii;['ui', 'nya', 'peduli', 'lindungi', 'yang', 'baru', 'keren', 'sii'];['ui', 'peduli', 'lindungi', 'keren', 'sii'];ui peduli lindungi keren sih;ui peduli lindung keren sih;1
3290;3290;Positif;@SmgMenfess2 mending di lab cito wae, 99k tpi terdaftar ning peduli lindungi;mending di lab cito wae  tpi terdaftar ning peduli lindungi;['mending', 'di', 'lab', 'cito', 'wae', 'tpi', 'terdaftar', 'ning', 'peduli', 'lindungi'];['mending', 'lab', 'cito', 'wae', 'tpi', 'terdaftar', 'ning', 'peduli', 'lindungi'];mending lab cito wae tapi terdaftar ning peduli lindungi;mending lab cito wae tapi daftar ning peduli lindung;1
3291;3291;Positif;Taman Flora pagi, cukup padat &amp;taman flora pagi cukup padat amp;['taman', 'flora', 'pagi', 'cukup', 'padat', 'amp'];['taman', 'flora', 'pagi', 'padat'];taman flora pagi padat;taman flora pagi padat;1
3292;3292;Positif;@FitriBU1 Kemudian wajib menunjukkan sertifikat vaksin Covid-19 minimal dosis pertama dalam bentuk cetak, atau digital melalui aplikasi Peduli Lindungi (dikecualikan bagi penumpang dibawah 12 tahun). |3;kemudian wajib menunjukkan sertifikat vaksin covid minimal dosis pertama dalam bentuk cetak atau digital melalui aplikasi peduli lindungi dikecualikan bagi penumpang dibawah tahun;['kemudian', 'wajib', 'menunjukkan', 'sertifikat', 'vaksin', 'covid', 'minimal', 'dosis', 'pertama', 'dalam', 'bentuk', 'cetak', 'atau', 'digital', 'melalui', 'aplikasi', 'peduli', 'lindungi', 'dikecualikan', 'bagi', 'penumpang', 'dibawah', 'tahun'];['wajib', 'sertifikat', 'vaksin', 'covid', 'minimal', 'dosis', 'bentuk', 'cetak', 'digital', 'aplikasi', 'peduli', 'lindungi', 'dikecualikan', 'penumpang', 'dibawah'];wajib sertifikat vaksin covid minimal dosis bentuk cetak digital aplikasi peduli lindungi dikecualikan penumpang dibawah;wajib sertifikat vaksin covid minimal dosis bentuk cetak digital aplikasi peduli lindung kecuali tumpang bawah;1
3293;3293;Positif;PeduliLindungi Bakal Bisa Akses Data Rekam Medis Pasien  https://t.co/2prx4dHJsp;pedulilindungi bakal bisa akses data rekam medis pasien;['pedulilindungi', 'bakal', 'bisa', 'akses', 'data', 'rekam', 'medis', 'pasien'];['pedulilindungi', 'akses', 'data', 'rekam', 'medis', 'pasien'];pedulilindungi akses data rekam medis pasien;pedulilindungi akses data rekam medis pasien;1
3294;3294;Positif;Tadi liat di supermarket mbak2 mau scan QR Peduli Lindungi ke alat pengukur suhu badan. Memanglah new normal ini bikin keder.;tadi liat di supermarket mbak mau scan qr peduli lindungi ke alat pengukur suhu badan memanglah new normal ini bikin keder;['tadi', 'liat', 'di', 'supermarket', 'mbak', 'mau', 'scan', 'qr', 'peduli', 'lindungi', 'ke', 'alat', 'pengukur', 'suhu', 'badan', 'memanglah', 'new', 'normal', 'ini', 'bikin', 'keder'];['liat', 'supermarket', 'mbak', 'scan', 'qr', 'peduli', 'lindungi', 'alat', 'pengukur', 'suhu', 'badan', 'memanglah', 'new', 'normal', 'keder'];lihat supermarket mbak scan qr peduli lindungi alat pengukur suhu badan memanglah new normal keder;lihat supermarket mbak scan qr peduli lindung alat ukur suhu badan memang new normal keder;1
3295;3295;Positif;@munfess Antigen sama apk pedulilindungi;antigen sama apk pedulilindungi;['antigen', 'sama', 'apk', 'pedulilindungi'];['antigen', 'apk', 'pedulilindungi'];antigen apk pedulilindungi;antigen apk pedulilindungi;1
3296;3296;Positif;@cusksjmoon (dibuktikan dengan aplikasi Peduli Lindungi atau kartu/sertifikat dalam bentuk fisik). Informasi lengkap terkait syarat dan ketentuan perjalanan dengan KA dapat dilakukan pengecekan via link  https://t.co/Gex6hLrT8U. Trims. |2;dibuktikan dengan aplikasi peduli lindungi atau kartusertifikat dalam bentuk fisik informasi lengkap terkait syarat dan ketentuan perjalanan dengan ka dapat dilakukan pengecekan via link trims;['dibuktikan', 'dengan', 'aplikasi', 'peduli', 'lindungi', 'atau', 'kartusertifikat', 'dalam', 'bentuk', 'fisik', 'informasi', 'lengkap', 'terkait', 'syarat', 'dan', 'ketentuan', 'perjalanan', 'dengan', 'ka', 'dapat', 'dilakukan', 'pengecekan', 'via', 'link', 'trims'];['dibuktikan', 'aplikasi', 'peduli', 'lindungi', 'kartusertifikat', 'bentuk', 'fisik', 'informasi', 'lengkap', 'terkait', 'syarat', 'ketentuan', 'perjalanan', 'pengecekan', 'via', 'link', 'trims'];dibuktikan aplikasi peduli lindungi kartusertifikat bentuk fisik informasi lengkap terkait syarat ketentuan perjalanan pengecekan via link terima kasih;bukti aplikasi peduli lindung kartusertifikat bentuk fisik informasi lengkap kait syarat tentu jalan kece via link terima kasih;1
3297;3297;Positif;Syg! Paksin dosis pertama dan kedua tuh harus ditempat yang sama apa bisa di beda tmpt? Soalnya aku dosis 1nya di cirebon,trs skrg ngerantau ke garut, untk dosis 2 di pedulilindungi hrsnya di crbn,tp kalo pulang hanya utk paksin kan gmn ya capek dijalanð­ wahyu;syg paksin dosis pertama dan kedua tuh harus ditempat yang sama apa bisa di beda tmpt soalnya aku dosis nya di cirebontrs skrg ngerantau ke garut untk dosis di pedulilindungi hrsnya di crbntp kalo pulang hanya utk paksin kan gmn ya capek dijalan wahyu;['syg', 'paksin', 'dosis', 'pertama', 'dan', 'kedua', 'tuh', 'harus', 'ditempat', 'yang', 'sama', 'apa', 'bisa', 'di', 'beda', 'tmpt', 'soalnya', 'aku', 'dosis', 'nya', 'di', 'cirebontrs', 'skrg', 'ngerantau', 'ke', 'garut', 'untk', 'dosis', 'di', 'pedulilindungi', 'hrsnya', 'di', 'crbntp', 'kalo', 'pulang', 'hanya', 'utk', 'paksin', 'kan', 'gmn', 'ya', 'capek', 'dijalan', 'wahyu'];['syg', 'paksin', 'dosis', 'ditempat', 'beda', 'tmpt', 'dosis', 'cirebontrs', 'ngerantau', 'garut', 'untk', 'dosis', 'pedulilindungi', 'hrsnya', 'crbntp', 'pulang', 'paksin', 'capek', 'dijalan', 'wahyu'];sayang paksin dosis ditempat beda tempat dosis cirebontrs ngerantau garut untuk dosis pedulilindungi harusnya crbntp pulang paksin capek dijalan wahyu;sayang paksin dosis tempat beda tempat dosis cirebontrs ngerantau garut untuk dosis pedulilindungi harus crbntp pulang paksin capek jalan wahyu;1
3298;3298;Positif;Jujur seneng gini sih kemana2 scan PeduliLindungi walaupun repot sebagai vaksinator aku bangga ð;jujur seneng gini sih kemana scan pedulilindungi walaupun repot sebagai vaksinator aku bangga;['jujur', 'seneng', 'gini', 'sih', 'kemana', 'scan', 'pedulilindungi', 'walaupun', 'repot', 'sebagai', 'vaksinator', 'aku', 'bangga'];['jujur', 'seneng', 'gini', 'kemana', 'scan', 'pedulilindungi', 'repot', 'vaksinator', 'bangga'];jujur senang begini kemana scan pedulilindungi repot vaksinator bangga;jujur senang begini mana scan pedulilindungi repot vaksinator bangga;1
3299;3299;Positif;PeduliLindungi kini terintegrasi dengan aplikasi Grab. Berikut value proposition yang ditawarkan.   https://t.co/85esualUOL;pedulilindungi kini terintegrasi dengan aplikasi grab berikut value proposition yang ditawarkan;['pedulilindungi', 'kini', 'terintegrasi', 'dengan', 'aplikasi', 'grab', 'berikut', 'value', 'proposition', 'yang', 'ditawarkan'];['pedulilindungi', 'terintegrasi', 'aplikasi', 'grab', 'value', 'proposition', 'ditawarkan'];pedulilindungi terintegrasi aplikasi grab value proposition ditawarkan;pedulilindungi integrasi aplikasi grab value proposition tawar;1
3300;3300;Positif;ini gimana sih maksud nya peduli lindungi? Kenapa ga bisa di klik bawah nya? Hp aku kurang gede ya layar nya?:') Ku ga paham salah hp aku apa salah aplikasi nyað  https://t.co/GPSWjociAB;ini gimana sih maksud nya peduli lindungi kenapa ga bisa di klik bawah nya hp aku kurang gede ya layar nya ku ga paham salah hp aku apa salah aplikasi nya;['ini', 'gimana', 'sih', 'maksud', 'nya', 'peduli', 'lindungi', 'kenapa', 'ga', 'bisa', 'di', 'klik', 'bawah', 'nya', 'hp', 'aku', 'kurang', 'gede', 'ya', 'layar', 'nya', 'ku', 'ga', 'paham', 'salah', 'hp', 'aku', 'apa', 'salah', 'aplikasi', 'nya'];['peduli', 'lindungi', 'klik', 'hp', 'gede', 'layar', 'ku', 'paham', 'salah', 'hp', 'salah', 'aplikasi'];peduli lindungi klik hp gede layar ku paham salah hp salah aplikasi;peduli lindung klik hp gede layar ku paham salah hp salah aplikasi;1
3301;3301;Positif;@menfesssyg liat di peduli lindungi cb nder;liat di peduli lindungi cb nder;['liat', 'di', 'peduli', 'lindungi', 'cb', 'nder'];['liat', 'peduli', 'lindungi', 'cb'];lihat peduli lindungi coba;lihat peduli lindung coba;1
3302;3302;Positif;@PLindungi Min, kalo no hp hangus, gmn cara login ke aplikasi? Kl daftar ulang ga terkonek..;min kalo no hp hangus gmn cara login ke aplikasi kl daftar ulang ga terkonek;['min', 'kalo', 'no', 'hp', 'hangus', 'gmn', 'cara', 'login', 'ke', 'aplikasi', 'kl', 'daftar', 'ulang', 'ga', 'terkonek'];['hp', 'hangus', 'login', 'aplikasi', 'daftar', 'ulang', 'terkonek'];hp hangus login aplikasi daftar ulang terkonek;hp hangus login aplikasi daftar ulang terkonek;1
3303;3303;Positif;@rosteanne @everywon_oow Kamu aplikasi pedulilindungi;oow kamu aplikasi pedulilindungi;['oow', 'kamu', 'aplikasi', 'pedulilindungi'];['oow', 'aplikasi', 'pedulilindungi'];oow aplikasi pedulilindungi;oow aplikasi pedulilindungi;1
3304;3304;Positif;@collegemenfess Baru banget kemarin hari minggu aku kesana, gak terlalu rame sih karna kan per hari pengunjungnya dibatasin cuma 2k. Aku dateng jam 11an, kalo untuk regist langsung datang sama scan barcode peduli lindungi udah;baru banget kemarin hari minggu aku kesana gak terlalu rame sih karna kan per hari pengunjungnya dibatasin cuma  aku dateng jam an kalo untuk regist langsung datang sama scan barcode peduli lindungi udah;['baru', 'banget', 'kemarin', 'hari', 'minggu', 'aku', 'kesana', 'gak', 'terlalu', 'rame', 'sih', 'karna', 'kan', 'per', 'hari', 'pengunjungnya', 'dibatasin', 'cuma', 'aku', 'dateng', 'jam', 'an', 'kalo', 'untuk', 'regist', 'langsung', 'datang', 'sama', 'scan', 'barcode', 'peduli', 'lindungi', 'udah'];['banget', 'kemarin', 'minggu', 'kesana', 'rame', 'karna', 'pengunjungnya', 'dibatasin', 'dateng', 'jam', 'regist', 'scan', 'barcode', 'peduli', 'lindungi'];banget kemarin minggu kesana rame karena pengunjungnya dibatasin datang jam regist scan barcode peduli lindungi;banget kemarin minggu kesana rame karena unjung dibatasin datang jam regist scan barcode peduli lindung;1
3305;3305;Positif;@gobforgold aku baca di  https://t.co/FzbYQIYoGD yg penting bukti di pedulilindungi aja gt;aku baca di yg penting bukti di pedulilindungi aja gt;['aku', 'baca', 'di', 'yg', 'penting', 'bukti', 'di', 'pedulilindungi', 'aja', 'gt'];['baca', 'bukti', 'pedulilindungi'];baca bukti pedulilindungi;baca bukti pedulilindungi;1
3306;3306;Positif;gais mau tanya, antigen buat kereta kalo misal bukan yg listed by pedulilindungi harus ttp di lampirkan kan ya pas boarding?;gais mau tanya antigen buat kereta kalo misal bukan yg listed by pedulilindungi harus ttp di lampirkan kan ya pas boarding;['gais', 'mau', 'tanya', 'antigen', 'buat', 'kereta', 'kalo', 'misal', 'bukan', 'yg', 'listed', 'by', 'pedulilindungi', 'harus', 'ttp', 'di', 'lampirkan', 'kan', 'ya', 'pas', 'boarding'];['gais', 'antigen', 'kereta', 'listed', 'pedulilindungi', 'ttp', 'lampirkan', 'pas', 'boarding'];gais antigen kereta listed pedulilindungi tetap lampirkan pas boarding;gais antigen kereta listed pedulilindungi tetap lampir pas boarding;1
3307;3307;Positif;@chellastudy @sourstudies Dateng aja nanti di pintu masuk scan pedulilindungi. Udh deh. Jgn lupa bikin kartu keanggotaan jg yak;dateng aja nanti di pintu masuk scan pedulilindungi udh deh jgn lupa bikin kartu keanggotaan jg yak;['dateng', 'aja', 'nanti', 'di', 'pintu', 'masuk', 'scan', 'pedulilindungi', 'udh', 'deh', 'jgn', 'lupa', 'bikin', 'kartu', 'keanggotaan', 'jg', 'yak'];['dateng', 'pintu', 'scan', 'pedulilindungi', 'udh', 'lupa', 'kartu', 'keanggotaan', 'yak'];datang pintu scan pedulilindungi sudah lupa kartu keanggotaan ya;datang pintu scan pedulilindungi sudah lupa kartu anggota ya;1
3308;3308;Positif;@PLindungi ,mau tanya min,,punya saya sertifikat vaksin tidak muncul;mau tanya minpunya saya sertifikat vaksin tidak muncul;['mau', 'tanya', 'minpunya', 'saya', 'sertifikat', 'vaksin', 'tidak', 'muncul'];['minpunya', 'sertifikat', 'vaksin', 'muncul'];minpunya sertifikat vaksin muncul;minpunya sertifikat vaksin muncul;1
3309;3309;Positif;@wqoonie ngantri check in peduli lindungi ya...;ngantri check in peduli lindungi ya;['ngantri', 'check', 'in', 'peduli', 'lindungi', 'ya'];['ngantri', 'check', 'peduli', 'lindungi'];mengantri check peduli lindungi;antri check peduli lindung;1
3310;3310;Positif;@idwiki tapi itu semua sdh terwakili oleh peduli lindungi yag...?;tapi itu semua sdh terwakili oleh peduli lindungi yag;['tapi', 'itu', 'semua', 'sdh', 'terwakili', 'oleh', 'peduli', 'lindungi', 'yag'];['terwakili', 'peduli', 'lindungi', 'yag'];terwakili peduli lindungi yag;wakil peduli lindung yag;1
3311;3311;Positif;@_juut Bisa cek ke faskes terdekat untuk tau siapa yang pakai NIK mu. Setelah tau nama dan no hp nya, bisa langsung dihubungi, dan minta tolong orangnya kirim email ke peduli lindungi untuk memperbaiki data di sertifikat vaksinnya. Setelah perbaikan data ;juut bisa cek ke faskes terdekat untuk tau siapa yang pakai nik mu setelah tau nama dan no hp nya bisa langsung dihubungi dan minta tolong orangnya kirim email ke peduli lindungi untuk memperbaiki data di sertifikat vaksinnya setelah perbaikan data;['juut', 'bisa', 'cek', 'ke', 'faskes', 'terdekat', 'untuk', 'tau', 'siapa', 'yang', 'pakai', 'nik', 'mu', 'setelah', 'tau', 'nama', 'dan', 'no', 'hp', 'nya', 'bisa', 'langsung', 'dihubungi', 'dan', 'minta', 'tolong', 'orangnya', 'kirim', 'email', 'ke', 'peduli', 'lindungi', 'untuk', 'memperbaiki', 'data', 'di', 'sertifikat', 'vaksinnya', 'setelah', 'perbaikan', 'data'];['juut', 'cek', 'faskes', 'terdekat', 'pakai', 'nik', 'mu', 'nama', 'hp', 'dihubungi', 'tolong', 'orangnya', 'kirim', 'email', 'peduli', 'lindungi', 'memperbaiki', 'data', 'sertifikat', 'vaksinnya', 'perbaikan', 'data'];juut cek faskes terdekat pakai nik mu nama hp dihubungi tolong orangnya kirim email peduli lindungi memperbaiki data sertifikat vaksinnya perbaikan data;juut cek faskes dekat pakai nik mu nama hp hubung tolong orang kirim email peduli lindung baik data sertifikat vaksin baik data;1
