;Value;tweet;cleaning;tweet_tokens;tweet_stopwords;normalization
3363;Positif;"tadi gw hampir ga dibolehin masuk mall gara"" gabisa login peduli lindungi shshshsh malu woi ð­";tadi gw hampir ga dibolehin masuk mall gara gabisa login peduli lindungi shshshsh malu woi;['tadi', 'gw', 'hampir', 'ga', 'dibolehin', 'masuk', 'mall', 'gara', 'gabisa', 'login', 'peduli', 'lindungi', 'shshshsh', 'malu', 'woi'];['dibolehin', 'mall', 'gara', 'gabisa', 'login', 'peduli', 'lindungi', 'shshshsh', 'malu'];dibolehin mall gara enggak bisa login peduli lindungi shshshsh malu
3364;Positif;mohon untuk mengisi formulir e-hac melalui aplikasi pedulilindungi.  untuk kemudahan seputar informasi penerbangan di bandara yang dikelola angkasa pura ii dapat di cek melalui aplikasi travelin, silakan di unduh melalui play store/app store. (2). terima kasih. -saski;mohon untuk mengisi formulir ehac melalui aplikasi pedulilindungi untuk kemudahan seputar informasi penerbangan di bandara yang dikelola angkasa pura ii dapat di cek melalui aplikasi travelin silakan di unduh melalui play storeapp store terima kasih saski;['mohon', 'untuk', 'mengisi', 'formulir', 'ehac', 'melalui', 'aplikasi', 'pedulilindungi', 'untuk', 'kemudahan', 'seputar', 'informasi', 'penerbangan', 'di', 'bandara', 'yang', 'dikelola', 'angkasa', 'pura', 'ii', 'dapat', 'di', 'cek', 'melalui', 'aplikasi', 'travelin', 'silakan', 'di', 'unduh', 'melalui', 'play', 'storeapp', 'store', 'terima', 'kasih', 'saski'];['mengisi', 'formulir', 'ehac', 'aplikasi', 'pedulilindungi', 'kemudahan', 'seputar', 'informasi', 'penerbangan', 'bandara', 'dikelola', 'angkasa', 'pura', 'cek', 'aplikasi', 'travelin', 'unduh', 'play', 'storeapp', 'store', 'terima', 'kasih', 'saski'];mengisi formulir ehac aplikasi pedulilindungi kemudahan seputar informasi penerbangan bandara dikelola angkasa pura cek aplikasi travelin unduh play storeapp store terima kasih saski
3365;Positif;nggak, cukup download aplikasi pedulilindungi.   mending uang nya kamu beliin masker sama hand sanitizer saja, lebih berguna. ððð;nggak cukup download aplikasi pedulilindungi mending uang nya kamu beliin masker sama hand sanitizer saja lebih berguna;['nggak', 'cukup', 'download', 'aplikasi', 'pedulilindungi', 'mending', 'uang', 'nya', 'kamu', 'beliin', 'masker', 'sama', 'hand', 'sanitizer', 'saja', 'lebih', 'berguna'];['nggak', 'download', 'aplikasi', 'pedulilindungi', 'mending', 'uang', 'beliin', 'masker', 'hand', 'sanitizer', 'berguna'];enggak download aplikasi pedulilindungi mending uang membelikan masker hand sanitizer berguna
3366;Positif;fyi scan barcode pedulilindungi pake aplikasi grab enak bgt;fyi scan barcode pedulilindungi pake aplikasi grab enak bgt;['fyi', 'scan', 'barcode', 'pedulilindungi', 'pake', 'aplikasi', 'grab', 'enak', 'bgt'];['scan', 'barcode', 'pedulilindungi', 'pake', 'aplikasi', 'grab'];scan barcode pedulilindungi pakai aplikasi grab
3367;Positif;@18fessss yang berguna tuh install aplikasi peduli lindungi. karena hampir semua tempat di jakarta kaya cafe, hotel, stasiun, mall harus check in menggunakan aplikasi tersebut.;yang berguna tuh install aplikasi peduli lindungi karena hampir semua tempat di jakarta kaya cafe hotel stasiun mall harus check in menggunakan aplikasi tersebut;['yang', 'berguna', 'tuh', 'install', 'aplikasi', 'peduli', 'lindungi', 'karena', 'hampir', 'semua', 'tempat', 'di', 'jakarta', 'kaya', 'cafe', 'hotel', 'stasiun', 'mall', 'harus', 'check', 'in', 'menggunakan', 'aplikasi', 'tersebut'];['berguna', 'install', 'aplikasi', 'peduli', 'lindungi', 'jakarta', 'kaya', 'cafe', 'hotel', 'stasiun', 'mall', 'check', 'aplikasi'];berguna install aplikasi peduli lindungi jakarta kayak cafe hotel stasiun mall check aplikasi
3368;Positif;mohon untuk mengisi formulir e-hac melalui aplikasi pedulilindungi.  untuk kemudahan seputar informasi penerbangan di bandara yang dikelola angkasa pura ii dapat di cek melalui aplikasi travelin, silakan di unduh melalui play store/app store. (4). terima kasih.  -saski;mohon untuk mengisi formulir ehac melalui aplikasi pedulilindungi untuk kemudahan seputar informasi penerbangan di bandara yang dikelola angkasa pura ii dapat di cek melalui aplikasi travelin silakan di unduh melalui play storeapp store terima kasih saski;['mohon', 'untuk', 'mengisi', 'formulir', 'ehac', 'melalui', 'aplikasi', 'pedulilindungi', 'untuk', 'kemudahan', 'seputar', 'informasi', 'penerbangan', 'di', 'bandara', 'yang', 'dikelola', 'angkasa', 'pura', 'ii', 'dapat', 'di', 'cek', 'melalui', 'aplikasi', 'travelin', 'silakan', 'di', 'unduh', 'melalui', 'play', 'storeapp', 'store', 'terima', 'kasih', 'saski'];['mengisi', 'formulir', 'ehac', 'aplikasi', 'pedulilindungi', 'kemudahan', 'seputar', 'informasi', 'penerbangan', 'bandara', 'dikelola', 'angkasa', 'pura', 'cek', 'aplikasi', 'travelin', 'unduh', 'play', 'storeapp', 'store', 'terima', 'kasih', 'saski'];mengisi formulir ehac aplikasi pedulilindungi kemudahan seputar informasi penerbangan bandara dikelola angkasa pura cek aplikasi travelin unduh play storeapp store terima kasih saski
3369;Positif;@sygfess ga.. skrng apa apa sqan dlu w kepancing viral aja toh dr peduli lindungi ketauan jg klo dh vaksin ato egk;ga skrng apa apa sqan dlu  kepancing viral aja toh dr peduli lindungi ketauan jg klo dh vaksin ato egk;['ga', 'skrng', 'apa', 'apa', 'sqan', 'dlu', 'kepancing', 'viral', 'aja', 'toh', 'dr', 'peduli', 'lindungi', 'ketauan', 'jg', 'klo', 'dh', 'vaksin', 'ato', 'egk'];['skrng', 'sqan', 'kepancing', 'viral', 'peduli', 'lindungi', 'ketauan', 'dh', 'vaksin', 'egk'];sekarang sqan kepancing viral peduli lindungi ketahuan deh vaksin egk
3370;Positif;barcode pedulilindungi di tempat hiburan malam sudah terpasang 70 persen  https://t.co/tlg3o0vqrf;barcode pedulilindungi di tempat hiburan malam sudah terpasang persen;['barcode', 'pedulilindungi', 'di', 'tempat', 'hiburan', 'malam', 'sudah', 'terpasang', 'persen'];['barcode', 'pedulilindungi', 'hiburan', 'malam', 'terpasang', 'persen'];barcode pedulilindungi hiburan malam terpasang persen
3371;Positif;@sandiuno sebagai orang jawa timur saya salut sama orang2 bali,tidak bengak bengok walau kran kunjungan di tutup dengan rapit test dipelabuhan ,mbok ya di samakan msk bali pakai kartu pedulilindungi saja pak menteri,niki wa sy 085204888999 tak ajari 20tau;sebagai orang jawa timur saya salut sama orang balitidak bengak bengok walau kran kunjungan di tutup dengan rapit test dipelabuhan mbok ya di samakan msk bali pakai kartu pedulilindungi saja pak menteriniki wa sy tak ajari tau;['sebagai', 'orang', 'jawa', 'timur', 'saya', 'salut', 'sama', 'orang', 'balitidak', 'bengak', 'bengok', 'walau', 'kran', 'kunjungan', 'di', 'tutup', 'dengan', 'rapit', 'test', 'dipelabuhan', 'mbok', 'ya', 'di', 'samakan', 'msk', 'bali', 'pakai', 'kartu', 'pedulilindungi', 'saja', 'pak', 'menteriniki', 'wa', 'sy', 'tak', 'ajari', 'tau'];['jawa', 'timur', 'salut', 'balitidak', 'bengak', 'bengok', 'kran', 'kunjungan', 'tutup', 'rapit', 'test', 'dipelabuhan', 'samakan', 'msk', 'bali', 'pakai', 'kartu', 'pedulilindungi', 'menteriniki', 'ajari'];jawa timur salut balitidak bengak bengok kran kunjungan tutup rapit test dipelabuhan samakan masuk bali pakai kartu pedulilindungi menteriniki ajari
3372;Positif;@sprinxleday @kebabhihi @estehespresso udah, dan kudu login pedulilindungi dulu kalo mau masuk sana  https://t.co/ugm09soaue;udah dan kudu login pedulilindungi dulu kalo mau masuk sana;['udah', 'dan', 'kudu', 'login', 'pedulilindungi', 'dulu', 'kalo', 'mau', 'masuk', 'sana'];['login', 'pedulilindungi'];login pedulilindungi
3373;Positif;5. pengunjung diwajibkan mengisi buku tamu dan memindai kode qr pedulilindungi di pintu masuk dan pintu keluar museum  #pameran #desasdesusproklamasi #munasprok #pahlawan #sejarahperjuangan #novemberrain #munasprok29th;pengunjung diwajibkan mengisi buku tamu dan memindai kode qr pedulilindungi di pintu masuk dan pintu keluar museum;['pengunjung', 'diwajibkan', 'mengisi', 'buku', 'tamu', 'dan', 'memindai', 'kode', 'qr', 'pedulilindungi', 'di', 'pintu', 'masuk', 'dan', 'pintu', 'keluar', 'museum'];['pengunjung', 'diwajibkan', 'mengisi', 'buku', 'tamu', 'memindai', 'kode', 'qr', 'pedulilindungi', 'pintu', 'pintu', 'museum'];pengunjung diwajibkan mengisi buku tamu memindai kode qr pedulilindungi pintu pintu museum
3374;Positif;@rendyagustinus @plindungi aku tadi jg gt trz aku hapuz apps trz aku downloud lagi dr awal lg baru bs dan muncul sertifikat vaksin d apps peduli lindung vaksin aku d luar negri;aku tadi jg gt trz aku hapuz apps trz aku downloud lagi dr awal lg baru bs dan muncul sertifikat vaksin  apps peduli lindung vaksin aku  luar negri;['aku', 'tadi', 'jg', 'gt', 'trz', 'aku', 'hapuz', 'apps', 'trz', 'aku', 'downloud', 'lagi', 'dr', 'awal', 'lg', 'baru', 'bs', 'dan', 'muncul', 'sertifikat', 'vaksin', 'apps', 'peduli', 'lindung', 'vaksin', 'aku', 'luar', 'negri'];['trz', 'hapuz', 'apps', 'trz', 'downloud', 'muncul', 'sertifikat', 'vaksin', 'apps', 'peduli', 'lindung', 'vaksin', 'negri'];trz hapuz apps trz downloud muncul sertifikat vaksin apps peduli lindung vaksin negeri
3375;Positif;keren ya slogan peduli lindungi  *melindungi dari covid*  berarti gak usah divaksin, gak usah pcr.. cukup dengan memasang aplikasi nya ðð;keren ya slogan peduli lindungi melindungi dari covid berarti gak usah divaksin gak usah pcr cukup dengan memasang aplikasi nya;['keren', 'ya', 'slogan', 'peduli', 'lindungi', 'melindungi', 'dari', 'covid', 'berarti', 'gak', 'usah', 'divaksin', 'gak', 'usah', 'pcr', 'cukup', 'dengan', 'memasang', 'aplikasi', 'nya'];['keren', 'slogan', 'peduli', 'lindungi', 'melindungi', 'covid', 'divaksin', 'pcr', 'memasang', 'aplikasi'];keren slogan peduli lindungi melindungi covid divaksin pcr memasang aplikasi
3376;Positif;@chaeunwooi @anikmilla @kemenkesri emg ada yg lokasi vaksin gak ngasih kartu bukti vaksin.yg penting ada sertifikatnya di pedulilindungi..nanti vaksin 2 bisa cari di lokasi lain.lebih dr jadwal gpo;emg ada yg lokasi vaksin gak ngasih kartu bukti vaksinyg penting ada sertifikatnya di pedulilindunginanti vaksin bisa cari di lokasi lainlebih dr jadwal gpo;['emg', 'ada', 'yg', 'lokasi', 'vaksin', 'gak', 'ngasih', 'kartu', 'bukti', 'vaksinyg', 'penting', 'ada', 'sertifikatnya', 'di', 'pedulilindunginanti', 'vaksin', 'bisa', 'cari', 'di', 'lokasi', 'lainlebih', 'dr', 'jadwal', 'gpo'];['emg', 'lokasi', 'vaksin', 'ngasih', 'kartu', 'bukti', 'vaksinyg', 'sertifikatnya', 'pedulilindunginanti', 'vaksin', 'cari', 'lokasi', 'lainlebih', 'jadwal', 'gpo'];memang lokasi vaksin mengasih kartu bukti vaksinyg sertifikatnya pedulilindunginanti vaksin cari lokasi lainlebih jadwal gpo
3377;Positif;@dr_koko28 silakan vaksin sampe dosis 8 ditambah booster shot. karena nantinya peduli lindungi tdk lagi menerima org yg hanya dosis 2. di saat itu lah masyarakat akan bangkit melawan kebijakan pandemi yg memaksa. bahkan bnyk nakes ikut muak sprt nakes neg;koko silakan vaksin sampe dosis ditambah booster shot karena nantinya peduli lindungi tdk lagi menerima org yg hanya dosis di saat itu lah masyarakat akan bangkit melawan kebijakan pandemi yg memaksa bahkan bnyk nakes ikut muak sprt nakes neg;['koko', 'silakan', 'vaksin', 'sampe', 'dosis', 'ditambah', 'booster', 'shot', 'karena', 'nantinya', 'peduli', 'lindungi', 'tdk', 'lagi', 'menerima', 'org', 'yg', 'hanya', 'dosis', 'di', 'saat', 'itu', 'lah', 'masyarakat', 'akan', 'bangkit', 'melawan', 'kebijakan', 'pandemi', 'yg', 'memaksa', 'bahkan', 'bnyk', 'nakes', 'ikut', 'muak', 'sprt', 'nakes', 'neg'];['koko', 'vaksin', 'sampe', 'dosis', 'ditambah', 'booster', 'shot', 'peduli', 'lindungi', 'menerima', 'dosis', 'masyarakat', 'bangkit', 'melawan', 'kebijakan', 'pandemi', 'memaksa', 'nakes', 'muak', 'sprt', 'nakes'];koko vaksin sampai dosis ditambah booster shot peduli lindungi menerima dosis masyarakat bangkit melawan kebijakan pandemi memaksa nakes muak seperti nakes
3378;Positif;sosialisasi aplikasi peduli lindungi  https://t.co/lknddoepg1;sosialisasi aplikasi peduli lindungi;['sosialisasi', 'aplikasi', 'peduli', 'lindungi'];['sosialisasi', 'aplikasi', 'peduli', 'lindungi'];sosialisasi aplikasi peduli lindungi
3379;Positif;@gilangjuragan99 sering terjadi, kalo ngga nyasar ke traveloka ya ke pedulilindungi begitupun sebaliknya;sering terjadi kalo ngga nyasar ke traveloka ya ke pedulilindungi begitupun sebaliknya;['sering', 'terjadi', 'kalo', 'ngga', 'nyasar', 'ke', 'traveloka', 'ya', 'ke', 'pedulilindungi', 'begitupun', 'sebaliknya'];['ngga', 'nyasar', 'traveloka', 'pedulilindungi'];enggak nyasar traveloka pedulilindungi
3380;Positif;@unsfess_ yg kepake buat akses kemana2 lebih ke peduli lindungi sih. waktu itu ada yg masuk mall bawa kartu vaksin ga diliat jg sm satpamnya karna dia mintanya scan peduli lindungi;yg kepake buat akses kemana lebih ke peduli lindungi sih waktu itu ada yg masuk mall bawa kartu vaksin ga diliat jg sm satpamnya karna dia mintanya scan peduli lindungi;['yg', 'kepake', 'buat', 'akses', 'kemana', 'lebih', 'ke', 'peduli', 'lindungi', 'sih', 'waktu', 'itu', 'ada', 'yg', 'masuk', 'mall', 'bawa', 'kartu', 'vaksin', 'ga', 'diliat', 'jg', 'sm', 'satpamnya', 'karna', 'dia', 'mintanya', 'scan', 'peduli', 'lindungi'];['kepake', 'akses', 'kemana', 'peduli', 'lindungi', 'mall', 'bawa', 'kartu', 'vaksin', 'diliat', 'sm', 'satpamnya', 'karna', 'mintanya', 'scan', 'peduli', 'lindungi'];kepake akses kemana peduli lindungi mall bawa kartu vaksin dilihat sama satpamnya karena mintanya scan peduli lindungi
3381;Positif;-11fess cetak sertifikat vaksin jadi kartu gitu perlu nggak sih? aku disuruh bapak buat cetak sertif vaksin tapi aku was-was karena dulu sempet ada berita pemalsuan. lagipula aku juga udah ada aplikasi peduli lindungi;fess cetak sertifikat vaksin jadi kartu gitu perlu nggak sih aku disuruh bapak buat cetak sertif vaksin tapi aku waswas karena dulu sempet ada berita pemalsuan lagipula aku juga udah ada aplikasi peduli lindungi;['fess', 'cetak', 'sertifikat', 'vaksin', 'jadi', 'kartu', 'gitu', 'perlu', 'nggak', 'sih', 'aku', 'disuruh', 'bapak', 'buat', 'cetak', 'sertif', 'vaksin', 'tapi', 'aku', 'waswas', 'karena', 'dulu', 'sempet', 'ada', 'berita', 'pemalsuan', 'lagipula', 'aku', 'juga', 'udah', 'ada', 'aplikasi', 'peduli', 'lindungi'];['fess', 'cetak', 'sertifikat', 'vaksin', 'kartu', 'nggak', 'disuruh', 'cetak', 'sertif', 'vaksin', 'waswas', 'sempet', 'berita', 'pemalsuan', 'lagipula', 'aplikasi', 'peduli', 'lindungi'];fess cetak sertifikat vaksin kartu enggak disuruh cetak sertif vaksin waswas sempat berita pemalsuan lagipula aplikasi peduli lindungi
3382;Positif;@auliaafriza atau rt-antigen negatif dengan masa berlaku 1x24 dengan ketentuan sudah melakukan vaksin dosis kedua. serta mengisi e-hac pada aplikasi peduli lindungi. tks. -airin (2);atau rtantigen negatif dengan masa berlaku  dengan ketentuan sudah melakukan vaksin dosis kedua serta mengisi ehac pada aplikasi peduli lindungi tks airin;['atau', 'rtantigen', 'negatif', 'dengan', 'masa', 'berlaku', 'dengan', 'ketentuan', 'sudah', 'melakukan', 'vaksin', 'dosis', 'kedua', 'serta', 'mengisi', 'ehac', 'pada', 'aplikasi', 'peduli', 'lindungi', 'tks', 'airin'];['rtantigen', 'negatif', 'berlaku', 'ketentuan', 'vaksin', 'dosis', 'mengisi', 'ehac', 'aplikasi', 'peduli', 'lindungi', 'tks', 'airin'];rtantigen negatif berlaku ketentuan vaksin dosis mengisi ehac aplikasi peduli lindungi tks airin
3383;Positif;sudah download peduli lindungi masi aja ada yang nyakitin;sudah download peduli lindungi masi aja ada yang nyakitin;['sudah', 'download', 'peduli', 'lindungi', 'masi', 'aja', 'ada', 'yang', 'nyakitin'];['download', 'peduli', 'lindungi', 'masi', 'nyakitin'];download peduli lindungi masih menyakiti
3384;Positif;@__icaldjoentak atau rt-antigen negatif dengan masa berlaku 1x24 dengan ketentuan sudah melakukan vaksin dosis kedua. serta mengisi e-hac pada aplikasi peduli lindungi. untuk syarat penerbangan di akhir desember/awal januari blm dapat dipastikan, silahkan;icaldjoentak atau rtantigen negatif dengan masa berlaku  dengan ketentuan sudah melakukan vaksin dosis kedua serta mengisi ehac pada aplikasi peduli lindungi untuk syarat penerbangan di akhir desemberawal januari blm dapat dipastikan silahkan;['icaldjoentak', 'atau', 'rtantigen', 'negatif', 'dengan', 'masa', 'berlaku', 'dengan', 'ketentuan', 'sudah', 'melakukan', 'vaksin', 'dosis', 'kedua', 'serta', 'mengisi', 'ehac', 'pada', 'aplikasi', 'peduli', 'lindungi', 'untuk', 'syarat', 'penerbangan', 'di', 'akhir', 'desemberawal', 'januari', 'blm', 'dapat', 'dipastikan', 'silahkan'];['icaldjoentak', 'rtantigen', 'negatif', 'berlaku', 'ketentuan', 'vaksin', 'dosis', 'mengisi', 'ehac', 'aplikasi', 'peduli', 'lindungi', 'syarat', 'penerbangan', 'desemberawal', 'januari', 'silahkan'];icaldjoentak rtantigen negatif berlaku ketentuan vaksin dosis mengisi ehac aplikasi peduli lindungi syarat penerbangan desemberawal januari silakan
3385;Positif;@bertanyarl lahð­ð­ konsultasiin ke dokter sekarang gih, atay ke satgas covid, pake pedulilindungi kayanya bisa.;lah konsultasiin ke dokter sekarang gih atay ke satgas covid pake pedulilindungi kayanya bisa;['lah', 'konsultasiin', 'ke', 'dokter', 'sekarang', 'gih', 'atay', 'ke', 'satgas', 'covid', 'pake', 'pedulilindungi', 'kayanya', 'bisa'];['konsultasiin', 'dokter', 'atay', 'satgas', 'covid', 'pake', 'pedulilindungi', 'kayanya'];konsultasiin dokter atay satgas covid pakai pedulilindungi kayanya
3386;Positif;cara menggunakan aplikasi peduli lindungi   link youtube:  https://t.co/snwzizbg5q  https://t.co/97qdmpmy96;cara menggunakan aplikasi peduli lindungi link youtube;['cara', 'menggunakan', 'aplikasi', 'peduli', 'lindungi', 'link', 'youtube'];['aplikasi', 'peduli', 'lindungi', 'link', 'youtube'];aplikasi peduli lindungi link youtube
3387;Positif;"check out para karyawan/karyawati melalui aplikasi "" pedulilindungi ""  #jatenggayeng  #jatenglawancorona   @ganjarpranowo @tajyasinmz @provjateng @dprdjatengprov @dpubmckjateng @bptj_cilacap  https://t.co/1icxjxigpu";check out para karyawankaryawati melalui aplikasi pedulilindungi cilacap;['check', 'out', 'para', 'karyawankaryawati', 'melalui', 'aplikasi', 'pedulilindungi', 'cilacap'];['check', 'out', 'karyawankaryawati', 'aplikasi', 'pedulilindungi', 'cilacap'];check out karyawankaryawati aplikasi pedulilindungi cilacap
3388;Positif;sama kayak kemarin aku baru install peduli lindungi tp lg gak jalan2 ke mall. pajak pagi apa gada scan2 barcode ya?;sama kayak kemarin aku baru install peduli lindungi tp lg gak jalan ke mall pajak pagi apa gada scan barcode ya;['sama', 'kayak', 'kemarin', 'aku', 'baru', 'install', 'peduli', 'lindungi', 'tp', 'lg', 'gak', 'jalan', 'ke', 'mall', 'pajak', 'pagi', 'apa', 'gada', 'scan', 'barcode', 'ya'];['kemarin', 'install', 'peduli', 'lindungi', 'jalan', 'mall', 'pajak', 'pagi', 'gada', 'scan', 'barcode'];kemarin install peduli lindungi jalan mall pajak pagi enggak ada scan barcode
3389;Positif;@94eversinceny blm nemu peduli lindungi di gojek;blm nemu peduli lindungi di gojek;['blm', 'nemu', 'peduli', 'lindungi', 'di', 'gojek'];['nemu', 'peduli', 'lindungi', 'gojek'];nemu peduli lindungi gojek
3390;Positif;aplikasi pedulilindungi akan memberi manfaat maksimal bagi para penggunanya jika saat mobilitas keluar rumah.   #pentingnyavaksinasikuatkanimun #ikhtiaratasipandemi  https://t.co/4lh6wzfnrj;aplikasi pedulilindungi akan memberi manfaat maksimal bagi para penggunanya jika saat mobilitas keluar rumah;['aplikasi', 'pedulilindungi', 'akan', 'memberi', 'manfaat', 'maksimal', 'bagi', 'para', 'penggunanya', 'jika', 'saat', 'mobilitas', 'keluar', 'rumah'];['aplikasi', 'pedulilindungi', 'manfaat', 'maksimal', 'penggunanya', 'mobilitas', 'rumah'];aplikasi pedulilindungi manfaat maksimal penggunanya mobilitas rumah
