Value;tweet
Positif;@Calceolariaaa Halo, kak. Syarat selain sudah vaksin minimal dosis 1. Pemustaka saat ini hanya wajib Scan QR aplikasi PeduliLindungi/ platform digital lain yang terintegrasi dnegan app PeLin untuk masuk dan keluar gedung Layanan Perpustakaan Nasional RI.
Positif;@Caiyo_ @jejeens @arianstories @kristover_alex @PLindungi Vaksinnya apa ka ? Selang berapa lama sertifikatnya muncul setelah divaksin ?
Positif;@Cahyoyok1 @henrysubiakto Saya banget ini . Download karena tiap hari pas masuk &amp
Positif;@Butteaflies Kalo jadi pedulilindungi boleh?
Positif;@BurnhamPeaches dia gapunya pedulilindungi ya cemen bgt
Positif;@burgundyshine fresh = segar care = peduli freshcare = peduli lindungi
Positif;@bungwol Iya kak 😭 tapi ara seneng bgt krn ini first time:(   IYA UDAH BOLEH KAK. Cuman wajib vaksin 1 aja soalnya perlu scan peduli lindungi sblm masuk
Positif;@bumibunder coba di peduli lindungi gojek atau shopee
Positif;@bumame_farmasi kalau hasil test saya gakeluar di pedulilindungi gimana ya? Kemarin juga hasil test aja lama. Thankyou
Positif;@bubblepuffiyey pake pedulilindungi vi
Positif;@brishxxbi waduw, di rumah kamu ada pedulilindungi juga ka?
Positif;@Bramantoro Nope.. Udah otomatis update di Peduli Lindungi, bisa tinggal tunjukkan itu aja..
Positif;@Box2BoxBola @PLindungi @BPJSKesehatanRI @BPJSTKinfo @kemkominfo  Tolong Hire Mendy buat jagain database rakyat!!
Positif;@BocahHalaman @farsarchive @avocadhoeees pedulilindungi*
Positif;@birubanyune Sehingga petugas boarding dapat melakukan pengecekan lebih lanjut data pelanggan KA. PT KAI telah mengintegrasikan aplikasi peduli lindungi dengan sistem boarding KAI, guna membantu proses validasi dokumen kesehatan calon pelanggan KA. Trims.
Positif;@bintmftah KA Kaligung merupakan aglomerasi, pelanggan cukup menyertakan sertifikat vaksin minimal dosis ke 1 dari peduli lindungi/tercetak. Info lengkap, silakan cek pada link  https://t.co/Gex6hLrT8U. Trims.
Positif;@bimodgdy @PLindungi Bikin kk baru kak,, tinggal ke kua
Positif;@bigelll_ Selamat pagi Kak. Calon penumpang KA wajib vaksinasi minimal dosis pertama, dibuktikan dengan menunjukkan aplikasi Peduli Lindungi atau kartu vaksin ya. Informasi lengkap terkait syarat ketentuan perjalanan KA, silakan cek link:  https://t.co/Ge
Positif;@bertanyarl Yaiyalah bestieee 😥😢 Semua mall pake peduli lindungi
Positif;@bertanyarl Wajib pakai peduli lindungi wqqwqwq  https://t.co/GsQQMuR3Zc
Positif;@bertanyarl Udah 2 kali di bln ini nder, alhamdulillah aman boleh makan dan minum. Tp taat prokes dan gk lipa scan app peduli lindungi
Positif;@bertanyarl Semua mall nder bahkan superindo aja pake app peduli lindungi
Positif;@bertanyarl Semua mall harus scan pedulilindungi
Positif;@bertanyarl sekarang udh pake peduli lindungi aja sii nder sepengalaman ku
Positif;@bertanyarl peduli lindungi itu hal penting dalam hidup jaman skrng nder...
Positif;@bertanyarl Pake app pedulilindungi nder
Positif;"@bertanyarl Nder, aku dulu juga udah vaksin 1,2 tp belom keluar, coba kamu masuk ke web pedulilindungi (google), trus pencet yang ""Cek sertifikat Anda DISINI"" trus kamu isi lengkap ya  https://t.co/SNDsqkF3Ut"
Positif;@bertanyarl keknya harus deh yang minimal vaksin pertama terus udah sinkron ama pedulilindungi soalnya setiap ke stasiun (pengalaman gw di depok jakarta) harus scan barcode gitu pake pedulilindungi
Positif;@bertanyarl kayanya ga usah dibatalin gapapa, ntr jg datanya masuk ke peduli lindungi
Positif;@bertanyarl Iyahh harus mau gi mau pi pake peduli lindungi
Positif;@bertanyarl iya, semua mall pake pedulilindungi
Positif;@bertanyarl harus dong der semua mall skrng pake pedulilindungi, dan semua hp dah mesti punya apk ituu 👍🏻👍🏻
Positif;@bertanyarl Hampir semua mall pake pedulilindungi nder
Positif;@bertanyarl Ggp nggak dah nder. Cmn ya hrs scan peduli lindungi
Positif;@bertanyarl Gak cuman PI nderr,toserba aja skrg pake pedulilindungi
Positif;@bertanyarl Dimana2 pake pedulilindungi kalo masuk ke mall
Positif;@bertanyarl Coba deh buka pake apk gt, soalnya kmrn jg gw GT. Pas liat di apk peduli lindungi ya ternyata bs
Positif;@bertanyarl Buka sertifnya dri web pedulilindungi
Positif;@Benk299120211 kec kebonjeruk,sertifikat tahap1 dah ada lah, dah valid di pedulilindungi
Positif;@Ben14Has Gpp kan ada sertifikat vaksin.. Infonya di peduli lindungi gw bebas bepergian ketempat umum
Positif;@belvitamulyaa @PLindungi Eh udah ni wkwkkw
Positif;@bedadarrii Buat pendataan di peduli lindungi
Positif;@beautylopss Jadi tenang kak bagi yang sudah vaksinasi. Ke manapun bawa hp yang udah install aplikasi PeduliLindungi. Apalagi bklo ke tempat wisata, karena dengar2 selain prokes ketat, banyak yg berharap pariwisata bangkit lagi  #wisatajagaprokes
Positif;@banyak_lemak Hai Kak. Saat ini cukup menunjukan Sertifikat vaksin (baik berupa print out ataupun melalui aplikasi pedulilindungi) minimal dosis 1. Layanan Royaltrans rute 6P beroperasi normal pada hari kerja (Senin - Jumat) untuk jadwal dapat dilihat pad
Positif;@banjarbase wajib scan peduli lindungi tru miniml vaksin 1
Positif;@banjarbase Go-tix buat kcm kalo xxi di tix id oiya siapkan peduli lindungi jua soalnya bescan
Positif;@bangtnbbase PEDULI LINDUNGI??????😨
Positif;@balonnyasar kenapa minta maaf :( kamu ga perlu minta maaf, kamu punya kesibukan sendiri dan pasti sekarang lagi sibuk banget kan? kita mah sama sama melindungi aja yah, kalo kamu gabisa gapapa aku ada pedulilindungi 🥺
Positif;@BaeyJuba Dan menunjukkan sertifikat/kartu vaksin minimal dosis pertama/kedua, serta mengisi formulir EHAC melalui aplikasi Peduli Lindungi. (2). Terima kasih - Lucas
Positif;@badluckiren @PLindungi okedehh, makasiih yaa
Positif;@babytequillaa Aing mah berlindung di Peduli Lindungi ajah
Positif;@babyjungg2420 @kemenhub151 nanti ada petugas kemenhub dibandara mana aja boleh tp jgn mepet sebelum keberangkatan mintanya sehari sebelumnya kah bisa. Antigen diklinik/puskesmas bisa semua konek pedulilindungi disana
Positif;@ayuprapmitaa gak perlu cetak cetak, download aja peduli lindungi, masukin nik, nanti dah ada sertif vaksinnya
Positif;@ayugaranganxnav @yangbikinkangen Peduli lindungi atau Perduli lindungi?
Positif;@ayo_dolanbareng Aku udah dong. kemarena sempat ke mall juga kudu pakai aplikasi PeduliLindungi #wisatajagaprokes
Positif;@axxevxnsgrl @jakeshim202 @PLindungi enggak, hiks. itu aku re-login malem besok paginya baru berubah kuning 😃
Positif;@awesomerans scan peduli lindungi kan berarti ya lo udah vaksin gaperlu sertif lagi
Positif;@assay007 Benar sahabat, sampai dengan saat ini calon penumpang rute Balikpapan-Makassar dapat menyertakan sertifikat vaksin dan hasil Antigen 1x24jam terhitung sejak diambil sampel serta mengisi e-HAC di Peduli Lindungi. Tks -Erick
Positif;@Askrlfess Tunjukin yg di app peduli lindungi. Ade gue jg kmrn gt bisa
Positif;@Askrlfess Satu kali bisa kok, yang penting pas di scan pedulilindungi nya kuning/hijau
Positif;@Askrlfess Nggk perlu pakai pedulilindungi nder, biasanya udh kebaca dr tiketnya kalau udh vaksin. Di cetakan tiket ada tulisan sudah vaksin
Positif;@Askrlfess Kan ada app peduli lindungi nder
Positif;@Askrlfess gw naik kereta ngga pake peduli lindungi
Positif;@Askrlfess aku sih waktu itu nyoba dimatiin dlu locationnya, trus dinyalain lagi. App peduli lindungi di refresh, trus bisa. nah tapi gatau di kamu bisa apa engga kalo pake cara gini.
Positif;@ArthaJagaddhita Iya praktis yah pake aplikasi PeduliLindungi ini, semua info tentang covid ada disitu, yg paling penting cek lokasi wisatanya nih #wisatajagaprokes
Positif;@arshann @PLindungi @pedulilindungi asiapp
Positif;@arsennavoiss (dibuktikan dengan aplikasi Peduli Lindungi atau kartu/sertifikat dalam bentuk fisik). Informasi lengkap terkait syarat dan ketentuan perjalanan dengan KA dapat dilakukan pengecekan via link  https://t.co/Gex6hLrT8U. Trims. |2
Positif;@Arlaaa16 @PLindungi @sriemarni udah coba email ke sertifikat@pedulilindungi.id belum kak? waktu itu nama sertifikat saya dan bibi saya salah. terus dibalesnya lumayan cepet dan skrg udah bener
Positif;@Arif_Analyst @DjuremiReinke @henrysubiakto Jawab apa sih!  berapa jumlah pasti yg menggunakan yg punya App lah,  otomatis  pengguna nya lbh banyak dr app lain, krn wajib utk akses kesana kemari selama pandemi.  Setau saya sih app peduli lindungi untuk wa
Positif;@ariesM_ @PLindungi Wah waktu itu saya juga gangguan gini tp bisa. Setelah restart hp sama ganti data itu. Dari bapak emang ga boleh ke mana mana 🙏
Positif;@ariesM_ @PLindungi 🤣  Setidaknya data vaksinnya ada pak 🤣
Positif;@ariesM_ @PLindungi Disini di lengkapi semua terus restart hp  https://t.co/PEDQuBav08
Positif;@ariesM_ @PLindungi Coba diisi semua dulu pak, sampe tanggal lahir soalnya regis di Web sama di app beda
Positif;@AREAJULID Gua muslim malah gak tau gambar deretan yang atas itu siapa aja. Tapi aku tetap tidak peduli awokwokwok. Canda peduli lindungi.  https://t.co/vaCXTiY7z7
Positif;@Ardiansyah_1927 sertifikat vaksin dari aplikasi PeduliLindungi atau kartu vaksinasi, minimal dosis pertama. Informasi lengkap mengenai syarat dan ketentuan calon penumpang KA silakan cek link berikut   https://t.co/Gex6hLrT8U. Trims. |2
Positif;@aranniie yg penting scan peduli lindungi doang yaa
Positif;@anxmoonl @Arlaaa16 @PLindungi @sriemarni komplain tgl 4 oktober, lgsg dibales hari itu juga  https://t.co/8itXm74Zh7
Positif;@anxmoonl @Arlaaa16 @PLindungi @sriemarni iya kak pake gmail pribadi kita
Positif;@annisanoviyanty Iya bisa terconnect. Tapi manual pakai kertasnya jg gpp. Skrang di pedulilindungi semua ehac nya.
Positif;@anitynn Kemudian wajib menunjukkan sertifikat vaksin Covid-19 minimal dosis pertama dalam bentuk cetak, atau digital melalui aplikasi Peduli Lindungi (dikecualikan bagi penumpang dibawah 12 tahun). |2
Positif;@anissajuliyana @PLindungi Waah itu agak bingung jg ka, wakti vaksin jenisnya hanya 1 kah? Atau ada pilihan jenis lain? Aku vaksinnya pfizer, tp salah input malah sinovac. Tapi batch id nya memang pfizer.
Positif;@anissajuliyana @PLindungi Sama itu kan di data vaksin ada nomor batch vaksin, nah aku cek batch vaksin aku kebetulan ada di data  https://t.co/ttBzBBOqKC jd aku bisa buktiin kalo yg disuntikin ke aku itu pfizer (di peduli lindungi terinput sinovac).
Positif;@anissajuliyana @PLindungi Oh iya setauku batch number AZ sama sinovac jg beda. Coba kakak cari temen yg vaksinnya sinovac &amp
Positif;@anissajuliyana @PLindungi Nah ini kaaak yg bingungin kl tempat beda katanya susah ☹️ Kakak coba deh cek nomor batch vaksin kakak, bener ga itu kode AZ, kalo bener, debat pake data itu aja kak
Positif;@anissajuliyana @PLindungi Kebetulan wkatu ngeh jenis vaksin salah, besoknya aku lgsg ke lokasi vaksin minta kertas vaksin pengganti. Jd pas vaksin 2 aku bawa kertas vaksinnya, nah agak ribet pas data mau diinput (stlh suntik), aku sempet diinterogasi, as
Positif;@anissajuliyana @PLindungi Kalo yang aku liat AZ itu biasanya huruf diikuti angka kak, sementara sinovac itu angka semua.
Positif;"@anissajuliyana @PLindungi Kalo aku googling aja sih kak pakai keyword ""vaccine batch xxxxxx"", akupun dapetin datanya di  https://t.co/ttBzBBOqKC."
Positif;"@anissajuliyana @PLindungi Kalo akhirnya bisa berubah kabari ya kaaak. Aku masih cari pencerahan nih soalnya kemarin jg awalnya pas komplain bilang bisa berubah, pas sertifikat vaksin kedua keluar eh malah katanya jadi ""kemungkinan ga bisa berubah"". 😅"
Positif;@anissajuliyana @PLindungi Batch id kakak depannya huruf diikuti angka atau angka semua?
Positif;@AngkasaPura_2 minn nanya lagi, hasil PCR wajib dicetak atau bisa hasil digitalnya saja? Hasil PCR saya sdh masuk aplikasi Pedulilindungi
Positif;@andhikamppp @tirta_cipeng @PLindungi @KemenkesRI @KawalCOVID19 Ada helpdesk
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Untung dong dapat sertifikat gratis. Hahaha...
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Tp vaksin kedua udh belum? Kalau belum, buset vaksin 1 juli masa ampe oktober vaksin 2 belum jg?
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Semoga ke depannya pelayanan publik lebih baik ya.  Padahal kita nya mau vaksin, tapi ternyata di daerah tidak semudah itu utk dapet vaksin pertama. Vaksin kedua jauh lebih mudah.  Bahkan di 
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Sama persis seperti saya, tiba2 udah keluar sertifikat vaksin tgl 22 sept, dikeluarkan oleh poli bhayangkara panaikang makassar, padahal saya domisili medan, kemaren tgl 5 okt hampir tidak bi
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Klo via email, tambahan infonya adalah sertifikat yg sudah ada (yg ntah siapa di Depok itu) tetap bisa digunakan.  Aq sempet minta data/sertifikat vaksin kedua direset. Yg aq pahamin sih dari
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Iya mas.. ini peraturan nya..  Tp itu aneh bgt sik, kalo ada yg ngevaksin pake data lo.  Dijamin lo ga bakalan bs vaksin shot-2 kalo data nya uda ada yg ngevaksin itu sih.  https://t.co/8hHRH
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Hari Senin dicek masih belum berubah. Aq telpon lagi 119, email juga. Akhirnya diinfo dateng ke tempat vaksin kedua dan minta input secara manual (tidak melalui sistem).  Klo 119 bilangnya, k
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Gejala sedang-berat emg mas?  Kmren ak jg nunggu 3 bln, tp update aturan baru yg gejaka ringan nunggunya cm 1bulan uda bs vaksin
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Email dibales diinfo akan diproses dan silakan cek apps atau via web pedulilindungi secara berkala.  Hari Kamis masih blm berubah aq email lagi. Diinfo sedang dalam proses.
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Dan kebetulan aq tinggal beda pulau sama mama.  Alhamdulillah deh uda dapet vaksin kedua. Setelah telat seminggu.
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Coba kirim Email ke alamat sertifikat@pedulilindungi.id., Mas. Saya kemaren ngurus data punya ortu gegara kesalahan pada nomor HP, respornya bagus ko, langsung dibales &amp
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Awalnya ditolak bg, setelah saya lapor ke email pedulilindungi, dapat balasan, dri peduli lindungi katanya suruh input data secara manual, lalu setelah itu saya bilang sama petugas nya, akhir
Positif;@andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Akhirnya hari ini, hari Selasa.. mamaku dateng ke Puskesmas terdekat utk vaksin kedua dan minta input manual.  Aq kasih mamaku screenshot email nya yg info bahwa minta data diinput manual.  P
Positif;@andhikamppp @omrrhmn @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Kalau masnya blm vaksin kedua, langsung vaksin aja di tempat terdekat. yg penting sudah cukup waktunya yaa ???�
Positif;@amyukari Mengenai syaratnya wajib menunjukkan sertifikat vaksin Covid-19 minimal dosis pertama dalam bentuk cetak, atau digital melalui aplikasi Peduli Lindungi. Informasi lengkap, Kakak juga bisa cek link  https://t.co/Gex6hLrT8U. Terima kasih. |2
Positif;@AmellLissa @PLindungi @MShelleyneK Betul sekali kak
Positif;@alteraldonsfw @PLindungi Yah ga tau, kan bapak yang ngajak. ????
Positif;@aliyaannr iyaa ini mau nyoba hubungi peduli lindungi, thank youu yunkii!
Positif;@aliralurkya @bonooyaa @PLindungi Harus diclaim dulu
Positif;@alifahevida_ Kalo disini yang penting ada apk peduli lindungi mba
Positif;@aldhifeb @KemenkesRI @PLindungi Maaf izin bertanya ka dpt kontaknya bgaimana ya?
Positif;@alandakariza @PLindungi McD bagian drive thru juga �??Ambil Disini�?�.
Positif;@al_vrza Email ke pedulilindungi
Positif;@AgustinMaking @PLindungi Iya syukurlah bro
Positif;@agungxanggara @HalloMazidaaa @omrrhmn @andhikamppp @PLindungi @KemenkesRI @KawalCOVID19 @tirta_cipeng Kalau mau di bantu, silahkan dm saya ya.. Karena saya perlu NIK buat cek nya
Positif;@AfnesFisnanda3 @unsrifess Nah kurang tau kalo itu nder tapi kek nyo cuman scan peduli lindungi tuh be(?)
Positif;@afinindafininda Kemudian wajib menunjukkan sertifikat vaksin Covid-19 minimal dosis pertama dalam bentuk cetak, atau digital melalui aplikasi Peduli Lindungi (dikecualikan bagi penumpang dibawah 12 tahun). |2
Positif;@AESTHETIEU @idpasssayangku @collegemenfess Ini cuma waktu covid lg banyak2nya kak, skrg masuknya cuma scan pedulilindungi
Positif;@adywongjogja @PLindungi @kemkominfo Mohon infonya kak Min cc @jogjasmartprov 🙏
Positif;@Adr14ntie Siapa y yg punya apl peduli lindungi. Kalo punya Kemen, kira2 ada pemasukan ke negara ga ya ? Ijin nanya ... dan mhn pencerahannya !
Positif;@adnardn Hp yang udah diinstal peduli lindungi
Positif;@adnanadrika Malam sahabat, saat ini pelaku perjalanan udara rute Solo menuju Jakarta yang memiliki sertifikat vaksin dosis pertama wajib menunjukkan hasil RT-PCR maksimal 2x24 jam sebelum keberangkatan serta mengisi e-HAC Indonesia melalui aplikasi Pedul
Positif;@adeeewati atau RT-Antigen negatif dengan masa berlaku 1x24 dengan ketentuan sudah melakukan vaksin dosis kedua. Serta mengisi e-HAC pada aplikasi Peduli Lindungi. Tks. -Airin (2)
Positif;@adanti20 @jonathanfilbert @hrdbacot @PLindungi @taktekbum @univ_indonesia @FASILKOM_UI Gasabar nunggu itu jurnal terbit aja sih
Positif;@abirilop setahuku ga perlu pesen kak, tinggal pake kartu KRL itu. sama nunjukin kartu vaksin atau cukup peduli lindungi kalau gasalah
Positif;@abirilop Buat pembayaran bisa pke link aja atau klo punya emoney sama kartu multiple trip, jan lupa pedulilindungi
Positif;@Abdulhamid8750 @dr_koko28 @__Sridiana_3va Karena ada yg hrus dikejar oleh pemerintah...jadi masyarakat dan tenaga kesehatan yg menjadi tumbal...dhantam kanan kiri dengan peraturan wajib vaksin, wajib akses aplikasi tolol peduli lindungi...
Positif;@abdelachrian Musti pake pedulilindungi ya cing?
Positif;@4n15fuad @PLindungi Wingi bojoku melu webinar njenengan sing isuk2.
